ProvID,Culture,Religion,TradeGoods,Citizens,Freedmen,lower_strata,middle_strata,proletariat,Slaves,Tribesmen,upper_strata,Civilization,Barbarian,NameRef,AraRef
9793,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9793,noregion
9794,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9794,noregion
9795,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9795,noregion
9796,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9796,noregion
9797,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9797,noregion
9798,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9798,noregion
9799,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9799,noregion
9800,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9800,noregion
9801,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9801,noregion
9802,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9802,noregion
9803,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9803,noregion
9804,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9804,noregion
9805,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9805,noregion
9806,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9806,noregion
9807,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9807,noregion
9808,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9808,noregion
9809,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9809,noregion
9810,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9810,noregion
9811,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9811,noregion
9812,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9812,noregion
9813,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9813,noregion
9814,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9814,noregion
9815,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9815,noregion
9816,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9816,noregion
9817,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9817,noregion
9818,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9818,noregion
9819,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9819,noregion
9820,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9820,noregion
9821,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9821,noregion
9822,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9822,noregion
9823,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9823,noregion
9824,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9824,noregion
9825,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9825,noregion
9826,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9826,noregion
9827,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9827,noregion
9828,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9828,noregion
9829,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9829,noregion
9830,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9830,noregion
9831,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9831,noregion
9832,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9832,noregion
9833,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9833,noregion
9834,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9834,noregion
9835,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9835,noregion
9836,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9836,noregion
9837,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9837,noregion
9838,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9838,noregion
9839,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9839,noregion
9840,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9840,noregion
9841,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9841,noregion
9842,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9842,noregion
9843,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9843,noregion
9844,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9844,noregion
9845,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9845,noregion
9846,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9846,noregion
9847,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9847,noregion
9848,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9848,noregion
9849,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9849,noregion
9850,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9850,noregion
9851,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9851,noregion
9852,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9852,noregion
9853,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9853,noregion
9854,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9854,noregion
9855,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9855,noregion
9856,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9856,noregion
9857,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9857,noregion
9858,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9858,noregion
9859,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9859,noregion
9860,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9860,noregion
9861,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9861,noregion
9862,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9862,noregion
9863,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9863,noregion
9864,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9864,noregion
9865,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9865,noregion
9866,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9866,noregion
9867,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9867,noregion
9868,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9868,noregion
9869,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9869,noregion
9870,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9870,noregion
9871,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9871,noregion
9872,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9872,noregion
9873,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9873,noregion
9874,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9874,noregion
9875,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9875,noregion
9876,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9876,noregion
9877,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9877,noregion
9878,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9878,noregion
9879,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9879,noregion
9880,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9880,noregion
9881,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9881,noregion
9882,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9882,noregion
9883,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9883,noregion
9884,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9884,noregion
9885,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9885,noregion
9886,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9886,noregion
9887,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9887,noregion
9888,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9888,noregion
9889,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9889,noregion
9890,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9890,noregion
9891,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9891,noregion
9892,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9892,noregion
9893,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9893,noregion
9894,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9894,noregion
9895,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9895,noregion
9896,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9896,noregion
9897,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9897,noregion
9898,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9898,noregion
9899,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9899,noregion
9900,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9900,noregion
9901,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9901,noregion
9902,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9902,noregion
9903,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9903,noregion
9904,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9904,noregion
9905,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9905,noregion
9906,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9906,noregion
9907,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9907,noregion
9908,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9908,noregion
9909,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9909,noregion
9910,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9910,noregion
9911,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9911,noregion
9912,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9912,noregion
9913,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9913,noregion
9914,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9914,noregion
9915,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9915,noregion
9916,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9916,noregion
9917,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9917,noregion
9918,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9918,noregion
9919,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9919,noregion
9920,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9920,noregion
9921,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9921,noregion
9922,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9922,noregion
9923,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9923,noregion
9924,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9924,noregion
9925,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9925,noregion
9926,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9926,noregion
9927,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9927,noregion
9928,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9928,noregion
9929,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9929,noregion
9930,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9930,noregion
9931,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9931,noregion
9932,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9932,noregion
9933,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9933,noregion
9934,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9934,noregion
9935,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9935,noregion
9936,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9936,noregion
9937,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9937,noregion
9938,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9938,noregion
9939,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9939,noregion
9940,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9940,noregion
9941,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9941,noregion
9942,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9942,noregion
9943,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9943,noregion
9944,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9944,noregion
9945,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9945,noregion
9946,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9946,noregion
9947,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9947,noregion
9948,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9948,noregion
9949,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9949,noregion
9950,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9950,noregion
9951,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9951,noregion
9952,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9952,noregion
9953,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9953,noregion
9954,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9954,noregion
9955,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9955,noregion
9956,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9956,noregion
9957,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9957,noregion
9958,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9958,noregion
9959,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9959,noregion
9960,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9960,noregion
9961,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9961,noregion
9962,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9962,noregion
9963,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9963,noregion
9964,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9964,noregion
9965,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9965,noregion
9966,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9966,noregion
9967,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9967,noregion
9968,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9968,noregion
9969,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9969,noregion
9970,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9970,noregion
9971,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9971,noregion
9972,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9972,noregion
9973,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9973,noregion
9974,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9974,noregion
9975,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9975,noregion
9976,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9976,noregion
9977,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9977,noregion
9978,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9978,noregion
9979,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9979,noregion
9980,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9980,noregion
9981,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9981,noregion
9982,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9982,noregion
9983,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9983,noregion
9984,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9984,noregion
9985,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9985,noregion
9986,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9986,noregion
9987,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9987,noregion
9988,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9988,noregion
9989,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9989,noregion
9990,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9990,noregion
9991,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9991,noregion
9992,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9992,noregion
9993,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9993,noregion
9994,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9994,noregion
9995,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9995,noregion
9996,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9996,noregion
9997,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9997,noregion
9998,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9998,noregion
9999,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov9999,noregion
10000,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10000,noregion
10001,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10001,noregion
10002,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10002,noregion
10003,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10003,noregion
10004,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10004,noregion
10005,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10005,noregion
10006,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10006,noregion
10007,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10007,noregion
10008,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10008,noregion
10009,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10009,noregion
10010,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10010,noregion
10011,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10011,noregion
10012,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10012,noregion
10013,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10013,noregion
10014,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10014,noregion
10015,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10015,noregion
10016,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10016,noregion
10017,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10017,noregion
10018,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10018,noregion
10019,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10019,noregion
10020,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10020,noregion
10021,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10021,noregion
10022,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10022,noregion
10023,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10023,noregion
10024,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10024,noregion
10025,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10025,noregion
10026,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10026,noregion
10027,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10027,noregion
10028,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10028,noregion
10029,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10029,noregion
10030,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10030,noregion
10031,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10031,noregion
10032,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10032,noregion
10033,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10033,noregion
10034,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10034,noregion
10035,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10035,noregion
10036,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10036,noregion
10037,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10037,noregion
10038,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10038,noregion
10039,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10039,noregion
10040,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10040,noregion
10041,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10041,noregion
10042,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10042,noregion
10043,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10043,noregion
10044,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10044,noregion
10045,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10045,noregion
10046,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10046,noregion
10047,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10047,noregion
10048,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10048,noregion
10049,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10049,noregion
10050,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10050,noregion
10051,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10051,noregion
10052,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10052,noregion
10053,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10053,noregion
10054,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10054,noregion
10055,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10055,noregion
10056,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10056,noregion
10057,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10057,noregion
10058,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10058,noregion
10059,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10059,noregion
10060,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10060,noregion
10061,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10061,noregion
10062,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10062,noregion
10063,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10063,noregion
10064,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10064,noregion
10065,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10065,noregion
10066,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10066,noregion
10067,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10067,noregion
10068,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10068,noregion
10069,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10069,noregion
10070,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10070,noregion
10071,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10071,noregion
10072,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10072,noregion
10073,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10073,noregion
10074,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10074,noregion
10075,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10075,noregion
10076,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10076,noregion
10077,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10077,noregion
10078,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10078,noregion
10079,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10079,noregion
10080,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10080,noregion
10081,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov10081,noregion
