ProvID,Culture,Religion,TradeGoods,Citizens,Freedmen,LowerStrata,MiddleStrata,Proletariat,Slaves,Tribesmen,UpperStrata,Civilization,SettlementRank,NameRef,AraRef,isChanged
9423,wiyot,earth_lodge,cloth,0,0,0,0,0,0,0,0,40,0,Redding,state_727,FALSE
9424,javanese,sunni,cloth,0,0,0,0,0,0,0,0,40,0,PROV9424,state_279,FALSE
9425,estonian,protestant,cloth,0,0,2,0,0,0,0,0,39,0,Rappin,state_296,FALSE
9426,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV9426,state_689,FALSE
9427,tupi,catimbo,tobacco,0,0,0,0,0,0,2,0,40,0,Tabatinga,Amazonas de Brasil,TRUE
9428,central_american,catholic,cloth,0,0,0,0,0,0,0,0,40,0,PROV9428,state_322,FALSE
9429,tlingit,inuit,cloth,0,0,0,0,0,0,0,0,40,0,Sitka,state_711,FALSE
9430,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV9430,state_250,FALSE
9431,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV9431,state_107,FALSE
9432,lithuanian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV9432,state_797,FALSE
9433,irish,catholic,cloth,0,0,0,0,0,0,0,0,40,0,Galway,state_289,FALSE
9434,swedish,protestant,cloth,0,0,0,0,0,0,0,0,39,0,PROV9434,state_715,FALSE
9435,wiyot,earth_lodge,cloth,0,0,0,0,0,0,0,0,40,0,PROV9435,state_727,FALSE
9436,north_german,catholic,cloth,0,0,0,0,0,0,0,0,39,0,Köln,state_763,FALSE
9437,manchu,mahayana,cloth,0,0,7,0,0,0,0,0,39,0,PROV9437,state_788,FALSE
9438,yurok,earth_lodge,cloth,0,0,2,0,0,0,0,0,40,0,Medford,state_28,FALSE
9439,laotian,linh,cloth,0,0,0,0,0,0,0,0,39,0,PROV9439,state_257,FALSE
9440,kazakh,sunni,cloth,0,0,0,0,0,0,0,0,39,0,Astrakhan,state_81,FALSE
9441,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV9441,state_689,FALSE
9442,japanese,shinto,cloth,0,0,0,0,0,0,0,0,40,0,Aomori,state_348,FALSE
9443,north_italian,catholic,fish,0,0,12,0,0,0,0,0,39,0,Comacchio,Emilia-Romagna,FALSE
9444,han,confucianism,cloth,0,0,58,2,2,0,0,3,39,0,PROV9444,state_747,FALSE
9445,north_italian,catholic,silk,0,0,27,12,15,0,0,3,39,0,Milan,Lombardy,FALSE
9446,north_german,evangelical,cloth,0,0,0,0,0,0,0,0,39,0,Ostrau,state_45,FALSE
9447,libyan,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV9447,state_412,FALSE
9448,cree,inuit,cloth,0,0,0,0,0,0,1,0,40,0,Chibougamau,Québec,FALSE
9449,kazakh,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV9449,state_457,FALSE
9450,javanese,sunni,cloth,0,0,0,0,0,0,0,0,40,0,PROV9450,state_279,FALSE
9451,libyan,sunni,cloth,0,0,10,0,0,0,3,0,39,0,PROV9451,state_412,FALSE
9452,altai,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV9452,state_544,FALSE
9453,japanese,mahayana,cloth,0,0,0,0,0,0,0,0,40,0,Nagoya,state_275,FALSE
9454,manchu,mahayana,cloth,0,0,7,0,0,0,0,0,39,0,PROV9454,state_788,FALSE
9455,manchu,mahayana,cloth,0,0,7,0,0,0,0,0,39,0,PROV9455,state_602,FALSE
9456,karen,linh,cloth,0,0,2,0,0,0,0,0,39,0,PROV9456,state_112,FALSE
9457,kazakh,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV9457,state_216,FALSE
9458,manchu,mahayana,cloth,0,0,24,1,1,0,0,1,39,0,PROV9458,state_3,FALSE
9459,burmese,theravada,cloth,0,0,5,0,0,0,0,0,39,0,PROV9459,state_112,FALSE
9460,korean,mahayana,cloth,0,0,24,1,0,0,0,0,40,0,Hamheung,state_717,FALSE
9461,burmese,theravada,cloth,0,0,5,0,0,0,0,0,39,0,PROV9461,state_112,FALSE
9462,roman,mythic,cloth,0,0,0,0,0,0,0,0,40,0,PROV9462,state_315,FALSE
9463,north_italian,catholic,grain,0,0,14,9,0,0,0,1,39,0,Novara,Piemonte,FALSE
9464,yanktonai,waashat,cloth,0,0,0,0,0,0,0,0,40,0,PROV9464,state_531,FALSE
9465,oriya,hindu,cloth,0,0,14,0,6,0,31,0,40,0,PROV9465,state_594,FALSE
9466,roman,mythic,cloth,0,0,0,0,0,0,0,0,40,0,PROV9466,state_390,FALSE
9467,assamese,hindu,cloth,0,0,16,0,2,0,10,0,40,0,PROV9467,state_26,FALSE
9468,roman,mana,cloth,0,0,0,0,0,0,0,0,40,0,PROV9468,state_170,FALSE
9469,mexican,catholic,cloth,0,0,0,0,0,0,0,0,40,0,PROV9469,state_323,FALSE
9470,tanana,inuit,cloth,0,0,0,0,0,0,1,0,40,0,Teslin,Yukon,FALSE
9471,japanese,shinto,cloth,0,0,0,0,0,0,0,0,40,0,Okayama,state_587,FALSE
9472,samoyed,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV9472,state_72,FALSE
9473,manchu,mahayana,cloth,0,0,24,1,1,0,0,1,39,0,PROV9473,state_3,FALSE
9474,dinka,kenyan,cloth,0,0,5,0,0,0,0,0,40,0,Juba,state_259,FALSE
9475,mongolian,mahayana,cloth,0,0,7,0,0,0,0,0,39,0,PROV9475,state_12,FALSE
9476,shan,theravada,cloth,0,0,2,0,0,0,0,0,39,0,PROV9476,state_585,FALSE
9477,eastern_sudanese,coptic,cloth,0,0,2,0,0,4,14,0,40,0,PROV9477,state_259,FALSE
9478,colombian,catholic,chocolate,0,0,10,2,0,0,0,1,40,0,Cumaná,state_27,TRUE
9479,arapaho,waashat,cloth,0,0,0,0,0,0,0,0,40,0,PROV9479,state_236,FALSE
9480,roman,mythic,cloth,0,0,0,0,0,0,0,0,40,0,PROV9480,state_390,FALSE
9481,bengali,sunni,cloth,0,0,134,11,0,0,118,0,40,0,PROV9481,state_253,FALSE
9482,roman,mythic,cloth,0,0,0,0,0,0,0,0,40,0,PROV9482,state_603,FALSE
9483,han,confucianism,cloth,0,0,58,2,2,0,0,3,39,0,PROV9483,state_752,FALSE
9484,xaayda,inuit,cloth,0,0,11,0,0,0,0,1,40,0,Queen Charlotte,Northern Cascadia,FALSE
9485,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV9485,state_89,FALSE
9486,colombian,catholic,coffee,0,0,10,0,0,0,0,0,40,0,Aragua,state_27,TRUE
9487,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV9487,state_425,FALSE
9488,roman,mythic,cloth,0,0,0,0,0,0,0,0,40,0,PROV9488,state_748,FALSE
9489,norwegian,protestant,cloth,0,0,0,0,0,0,0,0,40,0,Narvik,state_332,FALSE
9490,lowland_scots,protestant,cloth,0,0,4,1,0,0,0,0,40,0,Berwick,state_399,FALSE
9491,sami,mari,cloth,0,0,0,0,0,0,0,0,39,0,PROV9491,state_542,FALSE
9492,ukrainian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV9492,state_606,FALSE
9493,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV9493,state_469,FALSE
9494,sisika,waashat,cloth,0,0,0,0,0,0,1,0,40,0,Swift Current,Saskatchewan,FALSE
9495,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV9495,state_672,FALSE
9496,north_german,protestant,cloth,0,0,11,6,7,0,0,0,39,0,Bautzen,Saxony,FALSE
9497,baloch,sunni,cloth,0,0,2,1,2,0,0,0,39,0,PROV9497,state_773,FALSE
9498,amur,mahayana,cloth,0,0,0,0,0,0,1,0,39,0,PROV9498,state_212,FALSE
9499,north_german,protestant,cloth,0,0,8,5,5,0,0,0,39,0,Torgau,Saxony,FALSE
9500,castilian,catholic,cloth,0,0,7,1,0,0,0,1,39,0,Baeza,Seville,FALSE
9501,english,anglican,cloth,0,0,18,5,0,0,0,1,50,0,North Devon,state_636,FALSE
9502,lowland_scots,anglican,cloth,0,0,27,10,10,0,0,3,40,0,Edinburgh,state_399,FALSE
9503,ukrainian,catholic,cloth,0,0,0,0,0,0,0,0,39,0,PROV9503,state_647,FALSE
9504,japanese,shinto,cloth,0,0,0,0,0,0,0,0,40,0,PROV9504,state_219,FALSE
9505,czech,catholic,cloth,0,0,0,0,0,0,0,0,39,0,Brno,state_749,FALSE
9506,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV9506,state_745,FALSE
9507,cherokee,waashat,cloth,0,0,0,0,0,0,1,0,40,0,Dalton,Georgia,FALSE
9508,wiyot,earth_lodge,cloth,0,0,0,0,0,0,0,0,40,0,PROV9508,state_727,FALSE
9509,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV9509,state_300,FALSE
9510,libyan,sunni,cloth,0,0,1,0,0,0,5,0,39,0,PROV9510,state_706,FALSE
9511,dixie,evangelical,cloth,0,0,5,2,1,0,0,1,40,0,Harper’s Ferry,West Virginia,FALSE
9512,mongolian,mahayana,cloth,0,0,0,0,0,0,1,0,39,0,PROV9512,state_610,FALSE
9513,yavapai,waashat,cloth,0,0,0,0,0,0,0,0,40,0,Visalia,state_727,FALSE
9514,amur,mahayana,cloth,0,0,0,0,0,0,1,0,39,0,PROV9514,state_212,FALSE
9515,khmer,linh,cloth,0,0,0,0,0,0,3,0,39,0,Phin,state_257,TRUE
9516,castilian,catholic,cloth,0,0,7,1,0,0,0,1,39,0,Lucena,Granada,FALSE
9517,roman,mythic,cloth,0,0,0,0,0,0,0,0,40,0,PROV9517,state_626,FALSE
9518,south_italian,catholic,livestock,0,0,11,1,0,0,0,0,39,0,Lagonegro,Basilicata,FALSE
9519,occitan,catholic,cloth,0,0,16,1,0,0,0,1,39,0,Alès,Languedoc-Roussillon,FALSE
9520,salish,waashat,cloth,0,0,0,0,0,0,1,0,40,0,Coquitlam,Columbia,FALSE
9521,japanese,shinto,cloth,0,0,0,0,0,0,0,0,40,0,PROV9521,state_418,FALSE
9522,czech,catholic,cloth,0,0,0,0,0,0,0,0,39,0,PROV9522,state_749,FALSE
9523,khmer,theravada,cloth,0,0,14,0,0,0,0,0,39,0,Samraong,state_55,FALSE
9524,ahtna,earth_lodge,cloth,0,0,0,0,0,0,1,0,40,0,Yuquot,Vancouver Island,FALSE
9525,rajasthani,sunni,cloth,0,0,0,0,0,0,0,0,40,0,PROV9525,state_201,FALSE
9526,han,confucianism,cloth,0,0,1555,52,52,0,0,69,39,0,PROV9526,state_492,FALSE
9527,houara,sunni,cloth,0,0,308,10,10,0,0,14,40,0,PROV9527,state_668,FALSE
9528,tuvan,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV9528,state_481,FALSE
9529,mongolian,mahayana,cloth,0,0,7,0,0,0,0,0,39,0,Xilin Gol,state_12,FALSE
9530,shawnee,waashat,cloth,0,0,2,0,0,0,0,0,40,0,PROV9530,state_487,FALSE
9531,brazilian,catholic,sugar,0,0,1,0,0,0,0,0,40,0,Alcantara,Maranhao,TRUE
9532,manchu,mahayana,cloth,0,0,1555,52,52,0,0,69,39,0,PROV9532,state_220,FALSE
9533,karen,linh,cloth,0,0,5,0,0,0,0,14,39,0,Kamphaeng Phet,state_112,TRUE
9534,mongolian,sunni,cloth,0,0,0,0,0,0,1,0,39,0,PROV9534,state_652,FALSE
9535,roman,mythic,cloth,0,0,0,0,0,0,0,0,40,0,PROV9535,state_671,FALSE
9536,castilian,catholic,cloth,0,0,23,4,3,0,0,1,39,0,Alicante,Valencia,FALSE
9537,colombian,catholic,coffee,0,0,25,2,0,0,0,1,40,0,Cali,state_329,TRUE
9538,uighur,sunni,cloth,0,0,0,0,0,0,1,0,39,0,PROV9538,state_751,FALSE
9539,mongolian,mahayana,cloth,0,0,0,0,0,0,1,0,39,0,Sharga,state_652,FALSE
9540,zambo,catholic,coffee,0,0,8,0,0,0,0,0,40,0,Chocó,state_329,TRUE
9541,maori,rangi,cloth,0,0,0,0,0,0,0,0,40,0,Invercargill,state_459,FALSE
9542,brahui,sunni,cloth,0,0,3,0,0,0,2,0,40,0,PROV9542,state_722,FALSE
9543,han,confucianism,cloth,0,0,24,1,1,0,0,1,39,0,Xi’an,state_752,FALSE
9544,egyptian_arabic,sunni,cloth,0,0,5,0,0,0,0,0,39,0,PROV9544,state_595,FALSE
9545,tuvan,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV9545,state_113,FALSE
9546,tupi,catimbo,iron,0,0,0,0,0,0,2,0,40,0,Xingura,Pará,TRUE
9547,manchu,mahayana,cloth,0,0,24,1,1,0,0,1,39,0,PROV9547,state_220,FALSE
9548,somali,sunni,cloth,0,0,5,0,0,0,0,0,40,0,PROV9548,state_653,FALSE
9549,mongolian,sunni,cloth,0,0,0,0,0,0,1,0,39,0,PROV9549,state_652,FALSE
9550,aonikenk,tain_feyentun,coal,0,0,0,0,0,0,1,0,40,0,Karukinka,Magallanes,TRUE
9551,ngbandi,hausa,cloth,0,0,2,0,0,0,2,0,40,0,PROV9551,state_730,FALSE
9552,bangi,bantu,cloth,0,0,2,0,0,0,13,0,40,0,PROV9552,state_126,FALSE
9553,xhosa,bantu,cloth,0,0,3,0,0,0,19,0,40,0,PROV9553,state_155,FALSE
9554,russian,orthodox,cloth,0,0,2,0,0,0,0,0,39,0,PROV9554,state_308,FALSE
9555,finnish,orthodox,cloth,0,0,2,0,0,0,0,0,40,0,Virolahti,Southern Finland,FALSE
9556,ukrainian,orthodox,cloth,0,0,13,0,0,0,0,0,39,0,Chutove,state_101,FALSE
9557,norwegian,protestant,cloth,0,0,3,0,0,0,0,0,40,0,PROV9557,state_332,FALSE
9558,polish,catholic,cloth,0,0,0,0,0,0,0,0,40,0,Kielce,Krakowskie,FALSE
9559,lithuanian,catholic,cloth,0,0,9,1,0,0,0,0,39,0,Daugavpils,state_238,FALSE
9560,french,catholic,cloth,0,0,21,3,7,0,0,2,39,0,Neufchâteau,Lorraine,FALSE
9561,russian,orthodox,cloth,0,0,4,1,2,0,0,0,39,0,PROV9561,state_443,FALSE
9562,sami,orthodox,cloth,0,0,0,0,0,0,1,0,39,0,Kola Peninsula,Kola,FALSE
9563,ukrainian,catholic,cloth,0,0,0,0,0,0,0,0,39,0,Kosice,state_754,FALSE
9564,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV9564,state_308,FALSE
9565,castilian,catholic,cloth,0,0,0,0,0,0,0,0,39,0,Alcañiz,Aragón,FALSE
9566,ukrainian,orthodox,cloth,0,0,1,0,0,0,0,0,39,0,PROV9566,state_740,FALSE
9567,finnish,protestant,cloth,0,0,3,0,0,0,0,0,40,0,Kotka,Southern Finland,FALSE
9568,amur,mahayana,cloth,0,0,0,0,0,0,1,0,39,0,PROV9568,state_212,FALSE
9569,ukrainian,orthodox,cloth,0,0,4,0,0,0,0,0,39,0,Khorol,state_101,FALSE
9570,dixie,evangelical,cloth,0,0,3,2,0,0,0,0,40,0,Harrisonburg,Virginia,FALSE
9571,hausa,sunni,cloth,0,0,1,0,0,0,0,0,39,0,Minna,Nigeria,FALSE
9572,khmer,theravada,cloth,0,0,18,0,0,0,0,0,39,0,Kampong Spue,state_55,FALSE
9573,crimean,sunni,cloth,0,0,6,0,0,0,1,0,39,0,Dzhankoy,state_290,FALSE
9574,polish,catholic,cloth,0,0,1,0,0,0,0,0,40,0,Kalisz,Kalisz,FALSE
9575,castilian,catholic,cloth,0,0,11,3,1,0,0,1,39,0,Seville,Seville,FALSE
9576,occitan,catholic,cloth,0,0,11,1,0,0,0,0,39,0,Narbonne,Languedoc-Roussillon,FALSE
9577,russian,orthodox,cloth,0,0,2,0,0,0,0,0,39,0,Moscow,state_443,FALSE
9578,kazakh,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV9578,state_83,FALSE
9579,occitan,catholic,cloth,0,0,20,7,20,0,0,3,39,0,Nîmes,Languedoc-Roussillon,FALSE
9580,slovak,catholic,cloth,0,0,4,2,4,0,0,1,39,0,PROV9580,state_647,FALSE
9581,wu,confucianism,cloth,0,0,58,2,2,0,0,3,39,0,Taizhou,state_755,FALSE
9582,castilian,catholic,cloth,0,0,11,0,0,0,0,1,39,0,Calamocha,Aragón,FALSE
9583,ukrainian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV9583,state_740,FALSE
9584,kazakh,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV9584,state_573,FALSE
9585,wu,confucianism,cloth,0,0,58,2,2,0,0,3,39,0,Jinhua,state_755,FALSE
9586,mongolian,mahayana,cloth,0,0,11,0,0,0,0,1,39,0,PROV9586,state_738,FALSE
9587,levantine,sunni,cloth,0,0,2,0,0,0,0,0,39,0,PROV9587,state_728,FALSE
9588,iowa,waashat,cloth,0,0,0,0,0,0,0,0,40,0,PROV9588,state_723,FALSE
9589,manchu,mahayana,cloth,0,0,24,1,1,0,0,1,39,0,Chifeng,state_610,FALSE
9590,khmer,theravada,cloth,0,0,20,0,0,0,0,0,39,0,Peam Kay,state_55,FALSE
9591,kazakh,sunni,cloth,0,0,0,0,0,0,0,0,39,0,Basy,state_81,FALSE
9592,tajik,sunni,cloth,0,0,0,0,0,0,1,0,39,0,PROV9592,state_267,FALSE
9593,karen,theravada,cloth,0,0,2,0,0,15,0,0,39,0,Ratchaburi,state_10,TRUE
9594,ojibwe-potawatomi,waashat,cloth,0,0,0,0,0,0,0,0,40,0,Green Bay,state_333,FALSE
9595,guarani,catimbo,sulphur,0,0,0,0,0,0,2,0,40,0,Tacuarembó,Paysandú,TRUE
9596,altai,sunni,cloth,0,0,0,0,0,0,0,0,39,0,Tjumen,state_310,FALSE
9597,uighur,sunni,cloth,0,0,24,1,1,0,0,1,39,0,PROV9597,state_756,FALSE
9598,platense,catholic,tobacco,0,0,2,0,0,0,0,0,40,0,Concepción,Mesopotamia,TRUE
9599,madurese,sunni,cloth,0,0,0,0,0,0,0,0,40,0,Malang,state_279,FALSE
9600,kazakh,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV9600,state_573,FALSE
9601,hindi,hindu,cloth,0,0,84,0,5,0,26,0,40,0,PROV9601,state_307,FALSE
9602,mongolian,tengri,cloth,0,0,0,0,0,0,0,0,39,0,PROV9602,state_669,FALSE
9603,levantine,sunni,cloth,0,0,3,0,0,0,0,0,39,0,PROV9603,state_147,FALSE
9604,ahtna,waashat,cloth,0,0,0,0,0,0,0,0,40,0,PROV9604,state_757,FALSE
9605,jin,mahayana,cloth,0,0,7,0,0,0,0,0,39,0,PROV9605,state_522,FALSE
9606,maasai,kenyan,cloth,0,0,2,0,0,0,0,0,40,0,Arusha,state_142,FALSE
9607,kirghiz,sunni,cloth,0,0,0,0,0,0,0,0,40,0,PROV9607,state_267,FALSE
9608,karen,theravada,cloth,0,0,2,0,0,0,0,0,39,0,Pyin Bukyi,Tenasserim,TRUE
9609,kongo,bantu,cloth,0,0,1,0,0,0,14,0,40,0,Pointe-Noire,state_181,FALSE
9610,tupi,catimbo,peat,0,0,0,0,0,0,4,0,40,0,Soure,Pará,TRUE
9611,uighur,sunni,cloth,0,0,0,0,0,0,1,0,39,0,PROV9611,state_758,FALSE
9612,roman,mythic,cloth,0,0,0,0,0,0,0,0,40,0,PROV9612,state_671,FALSE
9613,hindi,hindu,cloth,0,0,360,30,19,0,107,0,40,0,PROV9613,state_307,FALSE
9614,ahtna,waashat,cloth,0,0,0,0,0,0,0,0,40,0,PROV9614,state_514,FALSE
9615,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV9615,state_424,FALSE
9616,ecuadorian,catholic,hardwood,0,0,7,0,0,0,0,0,40,0,Napo,Sierra de Ecuador,TRUE
9617,finnish,protestant,cloth,0,0,0,0,0,0,0,0,40,0, ,Pohjanmaa,FALSE
9618,russian,orthodox,cloth,0,0,2,0,0,0,0,0,39,0,PROV9618,state_425,FALSE
9619,ukrainian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV9619,state_579,FALSE
9620,sami,protestant,cloth,0,0,0,0,0,0,0,0,39,0,PROV9620,state_461,FALSE
9621,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV9621,state_785,FALSE
9622,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,Rybinsk,state_424,FALSE
9623,cree,inuit,cloth,0,0,0,0,0,0,1,0,40,0,Fort Hope,Northern Ontario,FALSE
9624,songhai,sunni,cloth,0,0,0,0,0,0,0,0,39,0,Tumbutu,Mali,FALSE
9625,russian,orthodox,cloth,0,0,3,1,0,0,0,0,39,0,PROV9625,state_196,FALSE
9626,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV9626,state_662,FALSE
9627,uzbek,sunni,cloth,0,0,0,0,0,0,0,0,40,0,PROV9627,state_159,FALSE
9628,ukrainian,orthodox,cloth,0,0,3,0,0,0,0,0,39,0,Novopskov,state_196,FALSE
9629,south_italian,catholic,mediterranean_fruit,0,0,28,4,0,0,0,2,39,0,Palermo,Sicilia,FALSE
9630,ukrainian,orthodox,cloth,0,0,2,1,0,0,0,0,39,0,Khmilnyk,state_294,FALSE
9631,russian,orthodox,cloth,0,0,1,0,0,0,0,0,39,0,PROV9631,state_425,FALSE
9632,french,catholic,cloth,0,0,30,12,30,0,0,4,39,0,Melun,Île-de-France,FALSE
9633,hungarian,catholic,cloth,0,0,6,2,6,0,0,1,39,0,PROV9633,state_655,FALSE
9634,sami,protestant,cloth,0,0,0,0,0,0,0,0,39,0,PROV9634,state_461,FALSE
9635,yue,confucianism,cloth,0,0,58,2,2,0,0,3,39,0,PROV9635,state_405,FALSE
9636,slovak,catholic,cloth,0,0,11,0,0,0,0,1,39,0,Zvolen,state_56,FALSE
9637,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV9637,state_785,FALSE
9638,greek,orthodox,cloth,0,0,3,0,0,0,0,0,39,0,Florina,state_760,FALSE
9639,cree,waashat,cloth,0,0,0,0,0,0,1,0,40,0,Prince Albert,Saskatchewan,FALSE
9640,samoyed,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV9640,state_589,FALSE
9641,egyptian_arabic,sunni,cloth,0,0,1,0,0,0,0,0,39,0,PROV9641,state_580,FALSE
9642,serb,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV9642,state_84,FALSE
9643,dixie,evangelical,cloth,0,0,1,1,0,0,0,0,40,0,Waynesboro,Georgia,FALSE
9644,castilian,catholic,wool,0,0,5,0,0,0,0,0,39,0,Carbajo,Extremadura,FALSE
9645,bisayan,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV9645,state_736,FALSE
9646,tunisian,sunni,cloth,0,0,7,0,0,0,5,0,39,0,PROV9646,state_781,FALSE
9647,ukrainian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,Równe,state_302,FALSE
9648,boer,protestant,cloth,0,0,0,0,0,0,5,0,40,0,PROV9648,state_189,FALSE
9649,kabyle,sunni,cloth,0,0,3,0,0,0,2,0,39,0,Sidi bel Abbes,state_254,FALSE
9650,basque,catholic,cloth,0,0,0,0,0,0,0,0,39,0,Elinzondo,Navarre,FALSE
9651,kazakh,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV9651,state_83,FALSE
9652,gujarati,shiite,cloth,0,0,6,0,0,0,4,0,40,0,PROV9652,state_214,FALSE
9653,slovak,catholic,cloth,0,0,0,0,0,0,0,0,39,0,PROV9653,state_56,FALSE
9654,tupi,catimbo,gold,0,0,0,0,0,0,3,0,40,0,Caldas,Minas Gerais,TRUE
9655,kazakh,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV9655,state_83,FALSE
9656,kalenjin,kenyan,cloth,0,0,3,0,0,7,25,0,40,0,PROV9656,state_489,FALSE
9657,fulani,sunni,cloth,0,0,3,0,0,6,22,0,40,0,Bafatá,Guinea-Bissau,FALSE
9658,min,confucianism,cloth,0,0,58,2,2,0,0,3,39,0,PROV9658,state_314,FALSE
9659,mongolian,tengri,cloth,0,0,11,0,0,0,0,1,39,0,PROV9659,state_630,FALSE
9660,dixie,evangelical,cloth,0,0,3,2,0,0,0,0,40,0,Milledgeville,Georgia,FALSE
9661,portuguese,catholic,silk,0,0,9,2,2,0,0,1,39,0,Mirandela,Oporto,FALSE
9662,kayapo,pagelanca,livestock,0,0,0,0,0,0,2,0,40,0,Kadiwéu,Mato Grosso do Sul,TRUE
9663,osage,waashat,cloth,0,0,0,0,0,0,0,0,40,0,PROV9663,state_183,FALSE
9664,malayan,theravada,cloth,0,0,2,0,0,0,0,0,39,0,Phattalung,state_10,TRUE
9665,navaho,waashat,cloth,0,0,0,0,0,0,0,0,40,0,Broken Arrow,state_761,FALSE
9666,luba,bantu,cloth,0,0,2,0,0,0,8,0,40,0,PROV9666,state_167,FALSE
9667,kabyle,sunni,cloth,0,0,0,0,0,0,3,0,39,0,Algiers,state_105,FALSE
9668,makua,bantu,cloth,0,0,3,0,0,8,8,0,40,0,PROV9668,state_142,FALSE
9669,mexican,catholic,cloth,0,0,0,0,0,0,0,0,40,0,PROV9669,state_762,FALSE
9670,cherokee,waashat,cloth,0,0,0,0,0,0,0,0,40,0,PROV9670,state_135,FALSE
9671,anglo_antipodean,mythic,cloth,0,0,0,0,0,0,0,0,40,0,PROV9671,state_603,FALSE
9672,bedouin,wahhabi,cloth,0,0,0,0,0,0,2,0,39,0,PROV9672,state_63,FALSE
9673,kazakh,sunni,cloth,0,0,0,0,0,0,0,0,40,0,PROV9673,state_734,FALSE
9674,hindi,hindu,cloth,0,0,276,30,14,0,82,0,40,0,PROV9674,state_307,FALSE
9675,mongolian,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV9675,state_630,FALSE
9676,guarani,catimbo,sugar,0,0,0,0,0,0,5,0,40,0,Laguna Verde,Paraguay,TRUE
9677,han,confucianism,cloth,0,0,24,1,1,0,0,1,39,0,PROV9677,state_522,FALSE
9678,fipa,bantu,cloth,0,0,5,0,0,0,0,0,40,0,PROV9678,state_142,FALSE
9679,creek,waashat,cloth,0,0,0,0,0,0,0,0,40,0,PROV9679,state_729,FALSE
9680,hindi,hindu,cloth,0,0,58,5,3,0,15,0,40,0,Kanpur,state_70,FALSE
9681,sami,orthodox,cloth,0,0,0,0,0,0,0,0,40,0,PROV9681,state_155,FALSE
9682,limburgish,catholic,cloth,0,0,0,0,0,0,0,0,39,0,Aachen,state_763,FALSE
9683,norwegian,protestant,cloth,0,0,0,0,0,0,0,0,40,0,PROV9683,state_554,FALSE
9684,greek,orthodox,cloth,0,0,3,0,0,0,0,0,39,0,Kilkis,state_760,FALSE
9685,russian,orthodox,cloth,0,0,1,0,0,0,0,0,39,0,PROV9685,state_297,FALSE
9686,finnish,protestant,cloth,0,0,3,0,0,0,0,0,40,0,Konnevesi,Savo,FALSE
9687,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV9687,state_192,FALSE
9688,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV9688,state_425,FALSE
9689,colombian,catholic,fish,0,0,12,2,0,0,0,2,40,0,Cartagena,0,TRUE
9690,dixie,protestant,cloth,0,0,2,1,0,0,0,0,40,0,Accomac,Virginia,FALSE
9691,kikuyu,bantu,cloth,0,0,0,0,0,0,0,0,39,0,PROV9691,state_528,FALSE
9692,norwegian,protestant,cloth,0,0,0,0,0,0,0,0,40,0,PROV9692,state_288,FALSE
9693,anglo_canadian,reformed,cloth,0,0,2,0,0,0,0,0,40,0,London,Southern Ontario,FALSE
9694,lithuanian,catholic,cloth,0,0,0,0,0,0,0,0,39,0,PROV9694,state_495,FALSE
